Unimportant header
WR;429.1280819605371;306.7174925731979;430.64253999916656;430.6563190368749;430.8907300632204;374.75024013546283;429.6271584283819;410.14571708996795;424.1953266851732;429.5559404619891;421.07318459929826;381.8379489701674;429.09229346478696;428.10999411478736;426.85493481103634;429.16232834763764;420.94183128821516;408.9541373125964;425.971489059046;418.8340381823863;419.4030937976631;423.3663849708812;423.61628162820165;423.0478503751157;425.3282779966025;427.38626672808317;359.7809388366431;423.6240979753583;422.5969934605168;384.8523554987695;422.8297728896294;423.04729453554046;330.08531221649724;411.35469744575823;403.76922251992016;419.6912749810863;418.1861308320578;404.4846786167546;413.74061227125924;411.01209638070276;412.6875852938538;414.38935588937545;372.7097064579211;409.6512965159618;414.1720111358204;417.84496712007814;414.74596964762463;414.39186869085665;342.4304318615282;364.775807176287;420.8459240646213;407.718567407827;419.2575617439552;379.4059409417088;421.9428737395556;420.3097393574927;419.3094932377635;408.79339210776106;408.1631192221431;381.232245252814;386.12718396396457;414.12272191322455;409.43200453753633;418.0405391477098;405.1282692334463;417.6059182909497;414.0507969841117;415.22362134036433;397.56711072566577;414.2235652554567;407.42314290607027;415.83845357676483;413.792167266376;406.25068852722904;346.2952821215091;402.6939220972386;398.95207271254134;401.3450334316096;389.52810188395836;376.35184652521644;371.0543827600188;338.76237696699485;220.09017858886503;306.4279399791392;359.53026336184706;381.6036874773867;386.1756492656787;394.7415034753262;381.35316281216643;406.8821391415423;409.4559760406165;409.1560321741113;410.5184019607335;406.8178509746737;392.3703036111401;412.2466037982717;414.33486167442265;407.46808076267814;368.67705413273944;410.6771536964493;407.72757477678806;413.3414360753957;413.6160431540631;404.5955901954123;412.60344584570487;404.8777303339551;404.21438656407366;413.62408424244853;413.0826310339806;414.99780156529397;409.9273823656918;413.8231756198676;414.2527224693899;412.55570346057533;414.08434879389404;414.23299141132696;401.35943580904916;395.7204723190836;368.3858378548095;407.0087941869543;409.0474253507067;384.77747728305184;404.8436574265618;401.6107519360212;408.98232686296103;400.3160279732562;409.9382320776851;400.6775973965717;402.38511935371855;411.998966799122;412.6328736842845;395.2941302595152;410.76153505550695;400.3822745858812;404.98025830571277;407.4874552026697;411.49825678922696;409.74579668784844;408.9272467724465;411.2162883321617;336.6990488721006;405.7744697509546;406.9948983106572;407.34119285511014;410.2799520282361;407.4092782943236;410.12517099360156;405.14361059847465;411.1018034563381;371.81164907071593;404.38115935453084;406.3791175998915;408.32667823926323;407.88604676512233;406.2953190963642;407.0485766172065;394.04005028198395;397.75173907254305;396.91911730048076;394.74515702351226;374.3931165480779;408.1314426029962;392.5649798723022;397.8804892491502;393.73802068807015;406.21843809404436;403.7342582656714;398.78422740987463;406.31805699143746;403.1316474286205;395.4306386745188;404.5152840735864;403.77198912721116;397.9557084637715;395.4708693332262;402.7588362827108;362.5419277514631;404.3105699526707;405.4355083088233;402.6151422985959;403.94375135868825;405.3397729792355;397.7875133378979;401.1080689227363;396.7988699886781;366.5958873205405;397.5183736912009;379.24878527031655;402.7333047108637;403.4412676961844;399.2095088391061;398.70891103658994;395.9883525832333;395.18306597439715;390.71184908491756;401.5018047611044;398.6093712827561;401.9210894638636;395.9110354633388;374.1230048583024;396.8696287342103;396.63283050941504;395.4810560824106;388.3866889164829;399.71431284956424;401.6061277094621;375.4156127309712;400.35500062381544;392.76814732263057;399.43170289976564;398.3523151061414;380.1163005333453;396.90393618607266;399.0506451371511;391.05576606958226;366.87601772082695;398.8956901312139;397.18505421706067;398.74218902649807;397.4302746735936;397.5231674291804;379.0475645105256;384.5220172344127;374.961762526931;394.5358077216759;396.7233943675394;398.02239025683923;379.3446207503792;392.7993708034612;371.79926845577285;369.734000424605;390.0453362173788;330.91379743785086;393.036329310324;395.0547169699912;281.64417355019276;279.74466101838664;272.09037156618984;351.26611732909726;347.1492794596517;350.4976023132814;350.3231020245043;354.63642488957737;379.8102217012863;358.2620631496754;352.80912075873425;362.03531084669567;362.4773771221718;360.0727927678787;370.8842064385393;359.73841978443096;365.8065599430805;374.4958834646263;374.46947976977447;360.69403931128574;375.2897186831663;380.35866649523837;368.25768808076253;355.87329713046614;378.59076143118074;379.94437048969024;381.8260645034799;383.1218420745325;353.57566477811395;363.1937272752574;372.0856581105336;370.4074402072539;368.3953094235145;360.1273857378981;375.8989372470927;359.80440351167175;362.4236409382639;361.23805326567356;361.2510777759639;374.2577853570136;374.13449179977977;374.6025519462565;373.3469123047999;370.53951774099687;370.98251629996946;369.9261617149493;368.18754918045136;376.4097773541723;376.8558175382095;372.61790130401306;384.46834451818734;373.3481621519234;370.5958733307089;383.41380163939215;364.0269150021904;358.3666155942666;370.9386085939408;366.25561598531044;375.91110100358964;375.9757170857212;364.0145856186964;365.62997239860636;367.87986999742094;367.6807584545544;376.2540791707882;375.8008042189814;340.5198002020567;372.69415817646995;358.5139371637523;351.9143512889591;357.6817202098819;358.99408559467236;354.1299251335467;370.43311634520194;312.84153428532886;352.21459340559653;373.27189931558985;367.1066748888925;353.3841971198681;370.26559781957235;361.3835153023828;366.66809730923615;369.7089693785789;371.44867297828483;373.1626503964255;341.6309572968342;372.3552692902231;376.67311431087813;377.46383576858983;378.1646340150165;372.03255825679173;371.2494721352337;364.87793905820143;369.4236256666525;353.7905576037956;363.7080553492601;353.5060035208967;371.9705486785563;373.7422801358404;369.1157086129158;328.1227609201288;367.5002351525417;360.25570305521575;375.233041285951;375.0180915123501;376.288927934131;375.1353139537679;374.4473936274825;357.46331294821755;373.30107481477063;373.95512756572384;333.7353470893797;366.35893034425806;372.88000408903576;370.9559823751379;371.26808841271395;370.18427740291463;370.41981339185946;373.39689107451517;368.0937691361787;371.37614376981196;371.87217187373;356.2850295148321;370.2690044159208;370.3097059267965;362.2040580921841;361.79740365256043;325.97360745673546;371.79737048893674;368.46148680019786;365.10356811025747;356.0320005096963;368.6476294445168;369.4534721728617;361.7531368006032;370.52570150332815;363.7758905498989;358.049062545244;370.32910918320255;361.48818801442155;281.85835962630813;355.39883503631745;362.1280154696189;364.88857246702696;338.6406046895794;360.7939365568676;360.1973924306635;339.82393759105764;303.5754334799472;322.75816168297416;345.8398517487306;322.9044007604984;324.43790718025633;323.056455690838;304.9500599071608;309.9181547127036;293.8458219023133;288.2370430826792;312.78773095190434;290.1812089029956;284.08745410128506;275.79147385988205;278.88615233429243;299.12104683467874;318.2975411951417;316.60454511438303;316.80530130770563;263.63108031275465;291.5094826380789;289.4807044050178;344.69131528895446;349.58895682628804;338.35962293200924;351.6495565085186;346.3485719257403;348.95316281934487;334.82192712398245;345.524601767076;301.7240447710528;338.36192201998574;340.4009202938488;348.7411633341664;310.147607931001;307.1867702768844;300.8969788119379;309.36666029363585;287.49277481164415;307.3548251824122;305.6990426494407;299.6842406393298;317.38485993492986;310.99668032033105;305.0653818009196;314.7784945836508;330.7383910796612;335.11081829719285;333.9320875529231;302.01781190026816;324.79167139939705;323.71890698215327;325.8938749680506;326.29010414090214;303.0411026440874;309.05078416652077;307.5370096589497;296.9918171989629;347.04240219001247;330.93336780710473;340.8906797402;346.14132380511177;315.8241548146896;305.00649244185473;312.2645748136098;317.5843157770708;336.92106369974493;326.43783306942277;331.3635792882135;335.1512751387276;320.5795565397113;321.52174682422554;277.2109924352904;316.1977127276268;323.77002112610694;326.83011811264197;320.89501851007236;322.6755208085108;349.0779192832483;347.8598019645688;347.7402354819645;288.7444308083005;336.88602209725457;335.854340067047;340.48187394950065;324.12800879213273;351.1200376455582;350.67723245235624;342.59650437989995;351.6298196671093;341.861985439231;344.24189689641076;342.2545966241028;342.29866553995316;330.26319104662093;341.603294730139;317.986411547541;339.42169760613353;341.88634510001833;317.218418662472;320.7792002839537;337.33023155642115;347.1112799428041;339.4649342612803;346.4365936638419;346.1039312992995;347.59960307195007;347.30861905155257;347.76338655389844;340.56510212208605;347.06281781500036;307.35140131856076;318.9698455278575;336.5070701975648;350.3240013562542;313.61379573451205;346.89187399612456;348.557861495919;321.2613943557818;323.8255459035069;351.88215803942177;321.0299500615994;352.63304678228735;348.7311696524421;349.98438462752256;341.4633670778618;304.89550042219605;341.113183321156;347.67080964686653;302.2159850024711;315.65183990487515;349.9036228670199;350.78989933639434;347.518142550482;341.75960579652485;349.9965206304327;345.5612464319428;345.3578636594001;349.5521177687041;346.9067489492413;350.90831704252116;294.356139974929;335.3911305383765;345.3228450923135;344.31264491062336;336.79579971400176;349.10258273348546;348.2834011116223;349.0553072575772;299.39124929185925;347.67825206540175;349.39303143007743;348.1435011100269;348.368673173676;341.47207568640357;328.9712514755562;333.49781642158456;344.45991086336784;341.1389365226991;330.4578036771052;333.4192296026359;345.03825122816755;346.62484599923584;340.79044838456946;315.04793108134;340.3774196505086;340.43954014679264;345.72682229732396;344.74479904038265;344.74987788848057;346.62052523535044;334.1099699916358;345.0332625532685;344.2092399187893;336.2613290848895;340.65544627337005;335.36104675378414;345.18811429220216;344.95645460910515;344.8262386700064;342.4063026913909;342.5430102484249;342.3829339651268;341.8396245054062;337.4491629641057;340.0994287089245;340.37042565038587;342.4789922914347;342.4695889715402;337.2864319335124;340.9389270327894;341.83642160808057;335.14390238831663;341.83044793010157;342.7979265576069;338.000754044953;304.0019119390486;334.37532446477394;323.69131407257055;340.7960380768624;339.71137532890907;341.1013064933892;340.21894703706676;335.7117001358365;340.98295094550144;312.99094826660684;339.43849883287373;329.55193212661646;340.5897551353705;332.41162406598494;297.1498962612074;301.53199574595595;325.4198364149745;334.0476618891086;333.1100618330258;124.10102206028445;127.6990156432427;126.94947598657416;127.38982297618718;123.24356878596764;102.94574040815765;101.72080503912305;103.3255444096234;97.87309886748145;235.66386640565898;235.75309940544656;229.569308291529;226.97403120626504;198.95970395684577;200.193846164206;201.17233786696244;189.83638790495436;200.80322172567264;183.02233881087224;183.10222057962736;181.96064311188167;182.8124784717365;215.68956951152143;211.43511029613862;216.31836908892015;215.47667703101334;214.69418435040305;255.6279823527414;256.3194108435622;255.9769903828116;240.96172756639515;289.051278792912;258.564919869464;277.3896654330463;292.56143760352035;261.54891951711505;308.46226363295006;309.30944633573233;299.1240889327501;308.9162216789949;324.83720775101193;322.5474660294527;324.10508578602816;298.08581296545316;328.98371686549257;327.81669881893566;328.4941083100134;326.6723339676394;329.53295457880495;292.9296623004629;328.4452719283998;326.69430924291214;328.3594906791586;328.9667421688681;328.18978309066875;330.2334470287986;329.9651616346083;329.8039561411666;299.5693118321601;307.81210968429855;302.1258650600622;327.2718870132167;330.0585955872514;328.9237268313291;326.71354941671433;328.7572558370033;326.4742713714977;296.0303145869532;326.29419590722426;328.26618356647543;320.6234816553263;327.6946208004412;326.23992286264547;325.05426310485905;327.4460415846632;326.20611248597226;297.02144546461847;283.35659841711544;325.06162502740034;326.3591968830153;326.1913739768975;326.4299511193283;326.409225800969;323.1090018975366;326.6192243419388;326.08834837750345;324.5504325859845;326.1743746010493;323.45554440631;299.0206408379621;305.3011227632729;314.8022673982847;325.11845301229465;324.2333246491167;323.9931964359318;325.1798429708572;323.37931916412185;324.9748671981229;324.1898317736472;324.44041170903506;324.27868892120074;321.50261491775893;294.0718427878248;313.44610734348464;323.9403584609428;323.47952196747946;323.5901751198975;300.75260449355784;322.05226501710547;319.6680622165924;321.2444990319264;321.4760168252388;321.6830482842255;322.8014542592025;315.59693647470726;320.30906466459214;322.52467384370226;322.0747013551185;321.17002639671466;267.9822323688148;320.6971301488127;294.24646595559517;320.83160959594903;319.434927125176;316.7576056932724;319.17847060693003;319.63526117958077;316.2169940675951;306.3489026005227;311.49359814341767;317.38417451120523;298.3934289549245;316.1693849936036;318.0294420095934;317.9209306513549;313.73919210849266;316.9250652573471;317.02732393970496;303.4807675408177;314.4596731047452;312.1115726028772;303.16849156733457;307.8977795976959;305.1930917541529;297.8376911995564;312.64070988987356;314.35303781865184;312.87317355697104;309.823138008272;308.5633615248932;305.10552895797355;305.16170861333666;306.9533287816961;306.9672556286541;306.76560093084987;308.03887597024533;306.96766652418603;308.54189952151245;305.41197610397285;286.9097568253992;301.3943501853738;301.11931001854316;280.427180272809;306.5446809568586;307.815409391421;301.71409307594996;305.60500402823243;305.2723734312742;306.2975490827977;296.23594171307576;305.07376905718803;309.4910571706973;303.96533624291413;311.23717979988925;306.42200916409763;274.6907113911704;249.86334979532035;309.84283584785317;309.8092095710414;305.92209254446567;305.996376962598;300.0832938753298;299.4910928931732;298.08722669722266;300.31250004870134;298.40086862296766;297.55571736295286;307.7037203812181;299.2618266639341;303.0965709575488;304.10882700278586;306.01439696288037;306.0633670830436;304.1089549707859;305.9506494723124;306.2452836908504;308.0281915655606;295.49839232862536;306.2954271532215;304.6809116010819;307.2605576235323;300.13516140727074;301.4912251855472;297.1109738340318;301.5712311968186;299.9765630243095;300.8356733075188;298.4466510265907;296.35499523797984;295.1163239814253;299.7914896338371;300.7434142167329;291.444099359781;300.3576365927314;293.1238073457401;300.39807456129074;297.71684715533354;277.97769544254095;301.1790484972969;300.8021990277064;299.8605805273515;290.2632779373725;298.9593227943423;297.98831011124156;298.21972511561563;296.49427383698355;249.73442972638915;272.988037364057;280.78060899911253;299.39695242870266;291.33038628570057;300.6338011234436;303.0302518724094;301.08069752193495;302.59782893436085;297.4594838048652;299.9145355448934;296.8123817710764;296.6902962941699;288.36565829465667;300.36572391669455;300.2757781944876;299.18419074917347;301.1906338426131;297.92685019842804;297.76743931273467;291.09520478935883;297.0719337399239;283.1190999679172;293.5527079028323;283.0457589981455;292.6173511322402;289.86645561491497;293.23033310966855;294.5004862269367;288.96453172223215;290.9675898201254;292.6966064281649;288.9166406899686;284.1313021615568;288.320519514643;286.4455464425155;289.4931744362292;285.06760192132515;281.19246729240285;280.8891629267293;278.38862042927803;278.55907739240644;280.9690609290599;268.9711320199762;269.86619229282314;267.9738421541529;267.5457426824231;266.70943627458524;256.1852159325702;256.96478234675976;257.8644632493043;256.4802890390053;244.47128442867572;265.3412500700355;267.26162637089226;264.2907369277481;261.0569154240256;265.34923778584624;213.41913887726517;227.9167069745932;226.80339046566138;224.14903326299668;225.52804322584777;256.47200550272487;251.9370534150575;257.38715301483813;255.90971337205545;255.21575045272263;264.1870705886042;231.32838025233517;263.83936400561157;258.65018183457346;264.66374119967844;252.34280921980732;251.8552760230272;246.12268153060086;253.1733793266354;252.47045854810264;268.6040668467949;282.4647647432736;285.4284240530858;260.9592133943179;280.4622986950357;270.6342760917788;276.4015760484728;276.35306403087316;281.4089177908862;268.18726283618247;207.93647569044163;216.20004765143105;215.21416850217747;214.30103526746694;214.30808065121315;259.8052391053595;271.3317678461106;270.5057798314702;266.2776784418056;271.24235989699054;268.863863643974;276.116803782569;281.53565708142776;255.02953002228412;280.7249168400799;278.1480621492981;266.7939385880266;259.66509784790554;269.6255157010313;269.27581270545977;269.79800443989103;265.9808727075239;280.61349424030027;277.78529026997614;273.80055658548724;278.8165748763544;251.2146688435159;244.89883759520688;253.9006628817289;253.79612124757298;252.0615968369557;269.2683753676396;270.67205294751545;263.3798208853673;268.72537503219;266.96149562354293;244.57864327466567;264.5949177855642;264.42404155118044;256.8291129158571;263.79414871478497;264.5779715198815;254.19527512385636;261.1990301819594;259.00895221605015;266.4666144841267;267.32288499601543;263.1110533889359;246.836217498305;261.68726755078444;260.97703429151215;263.53051385139054;270.5155542777549;261.6724188095781;273.8086014298147;244.375107548119;268.7083228693349;265.72502967778485;267.4428603661216;257.33741823454176;268.73154190445626;270.08486310057185;245.37637041200935;275.14257939273796;274.9291429946033;276.4831790267881;273.24264902676515;274.2343564888386;274.7615410535272;276.0316859989266;269.1617633019608;266.38448265704847;246.44152383934264;275.7339414785677;271.73238434446336;271.5816942281243;275.3233514764484;275.84931318130793;264.6621964197892;276.5774506728619;276.27775341471863;272.74866160353935;275.5774467777661;198.02228506111427;275.1648163397541;273.046998728087;277.957858337357;276.18555074966133;270.24972557050705;279.5518671753041;259.7549900158865;279.01290913452124;275.95925844364893;276.1082517091989;275.517192296374;272.6010000952606;269.34732896418893;276.06252140566505;247.99573162460686;277.1820020743185;279.4783229893727;269.3970085480276;272.9486905489;279.8949389226545;276.08939005158817;276.3368199187964;274.14256408649163;250.0657289942022;276.946670909443;243.70205844180757;275.96828088001473;269.4516819019054;
